trans_id	strand	gene_id	gene_name	gene_start	gene_stop	trans_start	trans_stop	CDS_length	5UTR_length	3UTR_length	transcript_length
ENST00000405617	+	ENSG00000219607	PPP1R3G	5084581	5089487	906	1982	1077	905	2925	4907
ENST00000405623	-	ENSG00000115138	POMC	25160915	25168903	457	1260	804	456	166	1426
ENST00000405633	+	ENSG00000166961	MS4A15	60757008	60776731	80	802	723	79	1016	1818
ENST00000405640	-	ENSG00000215012	C22orf29	19846146	19854886	670	1764	1095	669	5021	6785
ENST00000405659	+	ENSG00000187860	CCDC157	30356635	30376829	710	2968	2259	709	84	3052
ENST00000405666	+	ENSG00000173153	ESRRA	64306227	64316743	235	1506	1272	234	777	2283
ENST00000405679	+	ENSG00000227488	GAGE12D	49541767	49549094	83	436	354	82	91	527
ENST00000405709	-	ENSG00000184903	IMMP2L	110663051	111562291	444	971	528	443	551	1522
ENST00000405799	+	ENSG00000218819	TDRD15	21123917	21143272	331	6135	5805	330	0	6135
ENST00000405837	-	ENSG00000168000	BSCL2	62690275	62709514	498	1892	1395	497	92	1984
ENST00000405844	-	ENSG00000173452	TMEM196	19719310	19773392	697	1236	540	696	2818	4054
ENST00000405846	-	ENSG00000132975	GPR12	26755200	26760785	223	1227	1005	222	3623	4850
ENST00000405858	-	ENSG00000164631	ZNF12	6688433	6706923	543	2636	2094	542	2415	5051
ENST00000405863	+	ENSG00000122584	NXPH1	8433955	8752963	912	1727	816	911	1194	2921
ENST00000405954	+	ENSG00000188542	DUSP28	240560302	240564014	384	914	531	383	2547	3461
ENST00000405977	+	ENSG00000132640	BTBD3	11890828	11926609	626	2194	1569	625	2943	5137
ENST00000406028	-	ENSG00000184113	CLDN5	19523024	19527545	1062	1973	912	1061	575	2548
ENST00000406041	+	ENSG00000170634	ACYP2	54115403	54143314	213	506	294	212	1407	1913
ENST00000406053	-	ENSG00000115239	ASB3	53532672	53765549	1	1432	1432	0	1216	2648
ENST00000406134	+	ENSG00000095002	MSH2	47403130	47513234	63	2828	2766	62	800	3628
ENST00000406226	+	ENSG00000243244	STON1	48530186	48598513	196	2403	2208	195	3211	5614
ENST00000406256	-	ENSG00000102886	GDPD3	30104810	30113856	379	1335	957	378	62	1397
ENST00000406263	+	ENSG00000058091	CDK14	90709531	91210585	443	1714	1272	442	3449	5163
ENST00000406316	-	ENSG00000179915	NRXN1	49918505	51032561	1503	5936	4434	1502	3439	9375
ENST00000406360	+	ENSG00000118689	FOXO3	108560866	108684768	344	2365	2022	343	4976	7341
ENST00000406386	+	ENSG00000100106	TRIOBP	37697004	37776556	256	7353	7098	255	2776	10129
ENST00000406396	-	ENSG00000119537	KDSR	63327726	63367510	393	1391	999	392	4056	5447
ENST00000406397	+	ENSG00000163032	VSNL1	17541160	17657018	526	1101	576	525	1624	2725
ENST00000406424	-	ENSG00000132376	INPP5K	1494609	1516742	862	1980	1119	861	1214	3194
ENST00000406427	-	ENSG00000130653	PNPLA7	137459953	137550534	338	4366	4029	337	440	4806
ENST00000406438	+	ENSG00000176994	SMCR8	18315310	18328055	481	3294	2814	480	4985	8279
ENST00000406451	+	ENSG00000048052	HDAC9	18495746	19002416	151	3351	3201	150	6354	9705
ENST00000406452	-	ENSG00000176623	RMDN1	86472350	86508780	161	1105	945	160	1958	3063
ENST00000406462	+	ENSG00000121957	GPSM2	108875350	108934545	774	2828	2055	773	4605	7433
ENST00000406487	-	ENSG00000242221	PSG2	43064211	43082668	100	1107	1008	99	431	1538
ENST00000406506	+	ENSG00000170178	HOXD12	176099730	176101193	73	885	813	72	433	1318
ENST00000406581	-	ENSG00000106628	POLD2	44114687	44123508	651	2060	1410	650	98	2158
ENST00000406610	+	ENSG00000116117	PARD3B	204545793	205620162	208	3825	3618	207	4349	8174
ENST00000406625	-	ENSG00000270898	GPR75-ASB3	53670293	53860160	233	1903	1671	232	210	2113
ENST00000406638	+	ENSG00000130592	LSP1	1870244	1892263	1303	2136	834	1302	504	2640
ENST00000406697	+	ENSG00000182326	C1S	6988259	7071032	629	2695	2067	628	381	3076
ENST00000406772	+	ENSG00000100083	GGA1	37609040	37633563	653	2353	1701	652	852	3205
ENST00000406785	-	ENSG00000183023	SLC8A1	40097270	40452069	191	3004	2814	190	17983	20987
ENST00000406787	+	ENSG00000169519	METTL15	28108248	28333507	459	1298	840	458	3006	4304
ENST00000406797	-	ENSG00000188191	PRKAR1B	549198	713207	176	1321	1146	175	1232	2553
ENST00000406818	-	ENSG00000138101	DTNB	25377243	25673634	251	2134	1884	250	340	2474
ENST00000406846	-	ENSG00000170820	FSHR	48962157	49154537	121	2208	2088	120	576	2784
ENST00000406869	-	ENSG00000002822	MAD1L1	1815794	2233243	559	2715	2157	558	276	2991
ENST00000406870	-	ENSG00000113916	BCL6	187721377	187745727	368	2488	2121	367	1081	3569
ENST00000406875	-	ENSG00000064393	HIPK2	139561570	139777718	96	3692	3597	95	11357	15049
ENST00000406877	-	ENSG00000164649	CDCA7L	21900901	21946084	281	1645	1365	280	1421	3066
ENST00000406902	+	ENSG00000075240	GRAMD4	46620402	46679785	214	1950	1737	213	2534	4484
ENST00000406915	-	ENSG00000217442	SYCE3	50551112	50562905	49	315	267	48	133	448
ENST00000406925	+	ENSG00000242028	HYPK	43796142	43802082	4112	4501	390	4111	276	4777
ENST00000406938	-	ENSG00000100288	CHKB	50578949	50582999	219	1406	1188	218	232	1638
ENST00000407008	+	ENSG00000087095	NLK	28042156	28196381	719	2302	1584	718	1745	4047
ENST00000407010	-	ENSG00000214960	ISPD	16087527	16421322	1	1356	1356	0	4168	5524
ENST00000407073	+	ENSG00000204406	MBD5	148021011	148516971	998	5482	4485	997	4030	9512
ENST00000407142	-	ENSG00000100034	PPM1F	21919427	21938584	1062	1922	861	1061	3665	5587
ENST00000407170	+	ENSG00000007129	CEACAM21	41549518	41586843	814	1311	498	813	380	1691
ENST00000407184	+	ENSG00000272968	RBAK-RBAKDN	4983718	5073221	267	998	732	266	3	1001
ENST00000407192	+	ENSG00000239857	GET4	883543	896436	2518	3342	825	2517	1014	4356
ENST00000407215	-	ENSG00000141295	SCRN2	47837692	47841289	83	1219	1137	82	560	1779
ENST00000407236	+	ENSG00000186951	PPARA	46151884	46243755	214	1620	1407	213	8375	9995
ENST00000407242	-	ENSG00000137507	LRRC32	76657525	76670000	244	2232	1989	243	2079	4311
ENST00000407257	+	ENSG00000115841	RMDN2	37950432	38017558	148	1863	1716	147	417	2280
ENST00000407280	+	ENSG00000216490	IFI30	18173667	18178117	176	928	753	175	206	1134
ENST00000407315	-	ENSG00000176946	THAP4	241584405	241637449	433	2166	1734	432	201	2367
ENST00000407418	-	ENSG00000183741	CBX6	38861450	38872314	125	1363	1239	124	4759	6122
ENST00000407426	+	ENSG00000163811	WDR43	28894643	28948222	57	2090	2034	56	1443	3533
ENST00000407445	+	ENSG00000171863	RPS7	3575322	3580539	48	611	564	47	222	833
ENST00000407479	+	ENSG00000213918	DNASE1	3642938	3665472	185	1033	849	184	7519	8552
ENST00000407540	-	ENSG00000132031	MATN3	19992111	20012694	64	1524	1461	63	1000	2524
ENST00000407558	+	ENSG00000122390	NAA60	3443611	3486963	304	1032	729	303	1703	2735
ENST00000407559	+	ENSG00000126870	WDR60	158856578	158946189	159	3359	3201	158	410	3769
ENST00000407572	+	ENSG00000197889	MEIG1	14959439	14972851	149	415	267	148	210	625
ENST00000407573	+	ENSG00000122585	NPY	24284188	24291808	291	584	294	290	121	705
ENST00000407595	+	ENSG00000055813	CCDC85A	56184123	56386173	503	2164	1662	502	1818	3982
ENST00000407599	+	ENSG00000215274	GAGE10	49303669	49319844	94	444	351	93	94	538
ENST00000407627	-	ENSG00000066044	ELAVL1	7958579	8005608	131	1111	981	130	4904	6015
ENST00000407684	+	ENSG00000157833	GAREM2	26180716	26189644	1757	3751	1995	1756	1387	5138
ENST00000407689	-	ENSG00000239282	GATSL3	30285117	30289627	131	1120	990	130	503	1623
ENST00000407690	-	ENSG00000100109	TFIP11	26491225	26512505	285	2798	2514	284	788	3586
ENST00000407693	-	ENSG00000106853	PTGR1	111562967	111599855	264	1253	990	263	154	1407
ENST00000407775	+	ENSG00000169946	ZFPM2	105318692	105804532	251	3706	3456	250	994	4700
ENST00000407780	-	ENSG00000160223	ICOSLG	44222991	44240945	129	1037	909	128	6043	7080
ENST00000407800	+	ENSG00000128626	MRPS12	38930954	38933162	342	758	417	341	462	1220
ENST00000407834	-	ENSG00000185176	AQP12B	240676438	240682900	64	987	924	63	107	1094
ENST00000407835	+	ENSG00000093009	CDC45	19479459	19520612	257	1957	1701	256	133	2090
ENST00000407847	+	ENSG00000061455	PRDM6	123089121	123194266	415	2202	1788	414	7065	9267
ENST00000407991	-	ENSG00000120903	CHRNA2	27459761	27479296	610	2199	1590	609	1868	4067
ENST00000407997	+	ENSG00000239713	APOBEC3G	39077005	39087743	358	1512	1155	357	322	1834
ENST00000408011	-	ENSG00000134504	KCTD1	26454974	26549435	561	1334	774	560	769	2103
ENST00000408888	-	ENSG00000188739	RBM34	235131183	235161457	232	1524	1293	231	530	2054
ENST00000408890	+	ENSG00000221900	POM121L12	53035642	53036924	31	921	891	30	362	1283
ENST00000408891	-	ENSG00000221882	OR3A2	3277899	3278974	40	1005	966	39	71	1076
ENST00000408895	-	ENSG00000221972	C3orf36	133928145	133929812	1010	1507	498	1009	161	1668
ENST00000408896	-	ENSG00000221888	OR1C1	247757462	247758406	1	945	945	0	0	945
ENST00000408898	+	ENSG00000221933	OR2A25	144074182	144075195	39	971	933	38	43	1014
ENST00000408899	+	ENSG00000221938	OR2A14	144129058	144130069	56	988	933	55	24	1012
ENST00000408906	+	ENSG00000221836	OR2A5	144050368	144051380	35	970	936	34	43	1013
ENST00000408907	+	ENSG00000222028	PSMB11	23042167	23044276	60	962	903	59	1148	2110
ENST00000408916	+	ENSG00000221855	TAS2R41	143477873	143478796	1	924	924	0	0	924
ENST00000408922	+	ENSG00000221813	OR6B1	144003929	144004983	69	1004	936	68	51	1055
ENST00000408923	+	ENSG00000169220	RGS14	177357837	177372601	189	1889	1701	188	526	2415
ENST00000408925	-	ENSG00000221821	C6orf226	42890265	42890816	29	334	306	28	218	552
ENST00000408926	+	ENSG00000221947	XKR9	70669365	70735942	535	1656	1122	534	1518	3174
ENST00000408927	+	ENSG00000138698	RAP1GDS1	98261453	98443861	114	1937	1824	113	1744	3681
ENST00000408930	+	ENSG00000221932	HEPN1	124919244	124920677	508	774	267	507	660	1434
ENST00000408931	-	ENSG00000164532	TBX20	35202430	35254147	528	1871	1344	527	0	1871
ENST00000408934	-	ENSG00000221961	PRR21	240041813	240042982	1	1170	1170	0	0	1170
ENST00000408935	+	ENSG00000221977	OR4E2	21665083	21666024	1	942	942	0	0	942
ENST00000408936	+	ENSG00000136848	DAB2IP	121651594	121785530	183	3752	3570	182	3032	6784
ENST00000408937	+	ENSG00000128573	FOXP2	114414997	114693772	375	2597	2223	374	3846	6443
ENST00000408939	-	ENSG00000196659	TTC30B	177548998	177553014	252	2249	1998	251	1768	4017
ENST00000408945	+	ENSG00000221887	HMSD	63949301	63961834	203	622	420	202	1479	2101
ENST00000408946	-	ENSG00000170473	PYM1	55901413	55927913	153	767	615	152	459	1226
ENST00000408947	+	ENSG00000221937	TAS2R40	143222037	143223079	43	1014	972	42	29	1043
ENST00000408949	+	ENSG00000221858	OR2A12	144095048	144096093	61	993	933	60	53	1046
ENST00000408951	+	ENSG00000221970	OR2A1	144318125	144319057	1	933	933	0	0	933
ENST00000408953	-	ENSG00000221886	ZBED8	160393148	160400097	509	2293	1785	508	558	2851
ENST00000408955	+	ENSG00000221910	OR2F2	143935166	143936279	68	1021	954	67	93	1114
ENST00000408957	-	ENSG00000221944	TIGD1	232547968	232550592	711	2486	1776	710	139	2625
ENST00000408959	-	ENSG00000221883	ARIH2OS	48917788	48919385	237	1109	873	236	489	1598
ENST00000408965	-	ENSG00000221869	CEBPD	47736909	47739086	967	1776	810	966	402	2178
ENST00000408967	+	ENSG00000221870	TMEM257	145827410	145829850	269	604	336	268	1837	2441
ENST00000408968	+	ENSG00000185885	IFITM1	313853	315272	319	696	378	318	159	855
ENST00000408973	+	ENSG00000214402	LCNL1	136982993	136985761	595	1089	495	594	750	1839
ENST00000408978	+	ENSG00000071909	MYO3B	170178145	170654481	144	4169	4026	143	1360	5529
ENST00000408979	+	ENSG00000221989	OR2A2	144109514	144110564	70	1026	957	69	25	1051
ENST00000408991	-	ENSG00000221916	C19orf73	49118397	49119140	119	508	390	118	236	744
ENST00000408999	+	ENSG00000196862	RGPD4	107826937	107890841	78	5354	5277	77	110	5464
ENST00000409003	-	ENSG00000177570	SAMD12	118189459	118621945	130	615	486	129	8251	8866
ENST00000409012	-	ENSG00000176058	TPRN	137191617	137200798	88	2223	2136	87	495	2718
ENST00000409016	+	ENSG00000040933	INPP4A	98444854	98594390	398	3214	2817	397	6782	9996
ENST00000409020	+	ENSG00000196290	NIF3L1	200889385	200903930	295	1428	1134	294	252	1680
ENST00000409021	-	ENSG00000152969	JAKMIP1	6026199	6200555	451	2946	2496	450	29	2975
ENST00000409031	-	ENSG00000136699	SMPD4	130151409	130182750	1150	3750	2601	1149	1146	4896
ENST00000409039	+	ENSG00000197653	DNAH10	123762188	123936206	150	13748	13599	149	725	14473
ENST00000409056	-	ENSG00000144339	TMEFF2	192176743	192194524	1	528	528	0	2836	3364
ENST00000409061	+	ENSG00000157999	ANKRD61	6031376	6036386	1	1257	1257	0	0	1257
ENST00000409066	-	ENSG00000042304	C2orf83	227610091	227633320	236	526	291	235	1560	2086
ENST00000409074	+	ENSG00000256053	APOPT1	103562962	103592187	2	622	621	1	1901	2523
ENST00000409083	-	ENSG00000181350	LRRC75A	16442014	16492153	164	802	639	163	1854	2656
ENST00000409085	-	ENSG00000115977	AAK1	69467787	69643717	378	3263	2886	377	8082	11345
ENST00000409086	+	ENSG00000196950	SLC39A10	195656747	195737702	276	2771	2496	275	2661	5432
ENST00000409088	-	ENSG00000176204	LRRTM4	77516668	77522376	416	1972	1557	415	1644	3616
ENST00000409105	-	ENSG00000180398	MCFD2	46901874	46915780	181	621	441	180	3589	4210
ENST00000409109	+	ENSG00000160703	NLRX1	119168764	119184016	588	3515	2928	587	577	4092
ENST00000409110	+	ENSG00000130561	SAG	233307821	233347055	231	1448	1218	230	143	1591
ENST00000409115	+	ENSG00000187514	PTMA	231708509	231713541	199	531	333	198	690	1221
ENST00000409117	+	ENSG00000204311	DFNB59	178451436	178461390	357	1415	1059	356	116	1531
ENST00000409120	-	ENSG00000143951	WDPCP	63121814	63443230	3552	5216	1665	3551	192	5408
ENST00000409122	+	ENSG00000180336	MEIOC	44656472	44675799	143	3001	2859	142	1603	4604
ENST00000409134	-	ENSG00000164904	ALDH7A1	126541841	126595418	221	1840	1620	220	3124	4964
ENST00000409137	+	ENSG00000150722	PPP1R1C	181985868	182131398	244	573	330	243	2431	3004
ENST00000409138	-	ENSG00000134222	PSRC1	109279565	109283186	147	1238	1092	146	588	1826
ENST00000409150	-	ENSG00000189362	NEMP2	190504342	190534722	68	1321	1254	67	4847	6168
ENST00000409155	-	ENSG00000148218	ALAD	113386317	113401333	198	1190	993	197	1983	3173
ENST00000409160	-	ENSG00000144485	HES6	238238270	238240038	134	778	645	133	822	1600
ENST00000409161	-	ENSG00000162105	SHANK2	70467856	70662197	434	4195	3762	433	5013	9208
ENST00000409177	-	ENSG00000115641	FHL2	105357712	105399667	123	1310	1188	122	3571	4881
ENST00000409185	-	ENSG00000152102	FAM168B	131047876	131093428	109	696	588	108	4589	5285
ENST00000409186	-	ENSG00000197991	RP11-310K10.1	61409858	61427849	2107	4962	2856	2106	1385	6347
ENST00000409189	+	ENSG00000115009	CCL20	227813842	227817564	71	358	288	70	481	839
ENST00000409190	-	ENSG00000162520	SYNC	32680360	32703119	460	1908	1449	459	1490	3398
ENST00000409195	+	ENSG00000163092	XIRP2	166888487	167259753	90	10739	10650	89	1936	12675
ENST00000409202	+	ENSG00000163219	ARHGAP25	68734835	68826833	366	2306	1941	365	639	2945
ENST00000409204	-	ENSG00000280165	PCDH20	61409685	61415522	365	3220	2856	364	1558	4778
ENST00000409212	+	ENSG00000130147	SH3BP4	234978685	235055648	508	3399	2892	507	1832	5231
ENST00000409223	+	ENSG00000168427	KLHL30	238138722	238152947	108	1844	1737	107	1882	3726
ENST00000409224	-	ENSG00000213999	MEF2B	19145568	19170263	89	982	894	88	701	1683
ENST00000409230	+	ENSG00000182600	C2orf82	232869632	232876406	248	613	366	247	50	663
ENST00000409231	+	ENSG00000222011	FAM185A	102749028	102808840	181	1008	828	180	438	1446
ENST00000409235	+	ENSG00000099338	CATSPERG	38335775	38370943	116	3595	3480	115	151	3746
ENST00000409236	-	ENSG00000144218	AFF3	99545419	100104716	114	3794	3681	113	6055	9849
ENST00000409239	-	ENSG00000255552	LY6G6E	31711771	31714065	179	445	267	178	331	776
ENST00000409241	+	ENSG00000244588	RAD21L1	1226120	1254501	94	1764	1671	93	44	1808
ENST00000409246	+	ENSG00000151164	RAD9B	110502200	110532084	326	1363	1038	325	1431	2794
ENST00000409257	+	ENSG00000183077	AFMID	78187317	78207701	55	966	912	54	764	1730
ENST00000409259	-	ENSG00000184761	AC013269.5	130539095	130549883	197	646	450	196	1007	1653
ENST00000409261	-	ENSG00000176771	NCKAP5	132671799	133568460	375	6104	5730	374	1490	7594
ENST00000409262	+	ENSG00000187605	TET3	73986404	74108176	1	5388	5388	0	6000	11388
ENST00000409271	-	ENSG00000135960	EDAR	108894471	108989269	445	1887	1443	444	2436	4323
ENST00000409280	-	ENSG00000153790	C7orf31	25134697	25180354	310	2082	1773	309	1275	3357
ENST00000409284	-	ENSG00000163492	CCDC141	178873021	179050059	119	2077	1959	118	4883	6960
ENST00000409293	+	ENSG00000228300	C19orf24	1275438	1279249	113	511	399	112	472	983
ENST00000409299	-	ENSG00000101417	PXMP4	33702754	33720300	94	732	639	93	4952	5684
ENST00000409314	-	ENSG00000137478	FCHSD2	72836746	73142046	170	2464	2295	169	2045	4509
ENST00000409318	-	ENSG00000204634	TBC1D8	101007617	101151384	132	3599	3468	131	204	3803
ENST00000409338	+	ENSG00000257529	RPL36A-HNRNPH2	101391011	101412297	34	267	234	33	305	572
ENST00000409339	-	ENSG00000146918	NCAPG2	158639796	158704798	115	3585	3471	114	1668	5253
ENST00000409358	+	ENSG00000222046	DCDC2B	32209094	32216196	1	1050	1050	0	299	1349
ENST00000409359	+	ENSG00000136002	ARHGEF4	130836916	131046189	39	5489	5451	38	0	5489
ENST00000409379	-	ENSG00000160949	TONSL	144428808	144444444	31	4167	4137	30	335	4502
ENST00000409382	-	ENSG00000144057	ST6GAL2	106801604	106886646	612	2201	1590	611	5074	7275
ENST00000409392	+	ENSG00000173557	C2orf70	26562585	26579532	103	657	555	102	107	764
ENST00000409402	-	ENSG00000134278	SPIRE1	12446512	12658134	269	2539	2271	268	3126	5665
ENST00000409404	+	ENSG00000165323	FAT3	92352096	92896452	18	13691	13674	17	5339	19030
ENST00000409406	+	ENSG00000173933	RBM4	66638935	66646467	778	1872	1095	777	449	2321
ENST00000409408	-	ENSG00000159784	FAM131B	143353402	143361802	1710	2708	999	1709	3148	5856
ENST00000409413	+	ENSG00000161992	PRR35	560422	565528	280	1995	1716	279	221	2216
ENST00000409414	+	ENSG00000197191	CYSRT1	137224635	137226311	488	1042	555	487	255	1297
ENST00000409444	-	ENSG00000155755	TMEM237	201620184	201642944	319	1521	1203	318	4071	5592
ENST00000409446	-	ENSG00000267060	PTGES3L	42968104	42980433	252	737	486	251	1044	1781
ENST00000409448	-	ENSG00000144214	LYG1	99284257	99304742	318	902	585	317	136	1038
ENST00000409455	-	ENSG00000072163	LIMS2	127638428	127674309	637	1647	1011	636	853	2500
ENST00000409466	-	ENSG00000186132	C2orf76	119302225	119366742	523	903	381	522	247	1150
ENST00000409474	-	ENSG00000082126	MPP4	201644870	201698694	209	2122	1914	208	340	2462
ENST00000409477	-	ENSG00000103363	ELOB	2771415	2777195	81	422	342	80	575	997
ENST00000409508	+	ENSG00000105877	DNAH11	21543215	21901839	32	13582	13551	31	585	14167
ENST00000409511	-	ENSG00000153563	CD8A	86784611	86808396	1032	1739	708	1031	1309	3048
ENST00000409514	+	ENSG00000135930	EIF4E2	232550683	232583642	43	753	711	42	2772	3525
ENST00000409520	-	ENSG00000186854	TRABD2A	84821666	84881245	207	1724	1518	206	251	1975
ENST00000409535	+	ENSG00000164080	RAD54L2	51541580	51668667	126	4529	4404	125	5247	9776
ENST00000409544	+	ENSG00000075292	ZNF638	71331764	71435061	631	6567	5937	630	254	6821
ENST00000409548	+	ENSG00000142102	PGGHG	289138	296107	116	2329	2214	115	1358	3687
ENST00000409556	+	ENSG00000115548	KDM3A	86440801	86492716	366	4331	3966	365	597	4928
ENST00000409558	-	ENSG00000143952	VPS54	63892146	64019072	156	3053	2898	155	1284	4337
ENST00000409561	+	ENSG00000187833	C2orf78	73784189	73817147	122	2890	2769	121	155	3045
ENST00000409573	-	ENSG00000144161	ZC3H8	112211525	112255111	131	1006	876	130	4959	5965
ENST00000409586	+	ENSG00000241852	C8orf58	22599601	22604133	121	1194	1074	120	827	2021
ENST00000409587	+	ENSG00000105223	PLD3	40348685	40378483	398	1870	1473	397	310	2180
ENST00000409592	-	ENSG00000135905	DOCK10	224765090	224947065	115	6657	6543	114	631	7288
ENST00000409594	+	ENSG00000158552	ZFAND2B	219206793	219209647	196	726	531	195	1295	2021
ENST00000409598	-	ENSG00000109686	SH3D19	151120279	151226598	1169	3472	2304	1168	1812	5284
ENST00000409599	+	ENSG00000115604	IL18R1	102355929	102398758	357	1982	1626	356	1872	3854
ENST00000409600	+	ENSG00000082153	BZW1	200811546	200827338	456	1715	1260	455	5160	6875
ENST00000409602	+	ENSG00000222038	POTEJ	130611481	130658091	53	3169	3117	52	214	3383
ENST00000409607	+	ENSG00000165131	C7orf34	142939506	142940868	42	485	444	41	281	766
ENST00000409618	-	ENSG00000198925	ATG9A	219219382	219229368	441	2960	2520	440	1065	4025
ENST00000409624	+	ENSG00000163017	ACTG2	73893008	73919865	644	1774	1131	643	290	2064
ENST00000409638	+	ENSG00000115661	STK16	219245455	219250337	173	1090	918	172	1778	2868
ENST00000409642	+	ENSG00000150556	LYPD6B	149038467	149215262	402	1025	624	401	552	1577
ENST00000409644	+	ENSG00000167716	WDR81	1724960	1738592	1	5826	5826	0	907	6733
ENST00000409645	+	ENSG00000152127	MGAT5	134120182	134454621	253	2478	2226	252	5774	8252
ENST00000409652	+	ENSG00000221963	APOL6	35648395	35668409	277	1308	1032	276	8813	10121
ENST00000409668	-	ENSG00000168890	TMEM150A	85598584	85602416	469	1284	816	468	492	1776
ENST00000409671	-	ENSG00000197599	CCDC154	1434388	1444556	973	2541	1569	972	20	2561
